"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00241008","2020-02-28","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  106",",,7","  -56",",,7",,,,,,,,,"  100",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-02-29","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  100",",,7","  -33",",,7",,,,,,,,,"   17",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-03-01","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   22",",,7","  -39",",,7",,,,,,,,,"   11",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-03-02","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   44",",,7","  -39",",,7",,,,,,,,,"   33",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-03-03","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   94",",,7","   -6",",,7",,,,,,,,,"   89",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-03-04","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   94",",,7","    6",",,7",,,,,,,,,"   50",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-03-05","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  122",",,7","  -78",",,7",,,,,,,,,"  122",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-03-06","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  178",",,7","  -44",",,7",,,,,,,,,"  167",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-03-07","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  172",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-03-08","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   50",",,7","  -28",",,7",,,,,,,,,"   44",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-03-09","46.231","-112.1138","1494.7","BOULDER, MT US",,,,,"    0",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-03-10","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   44",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-03-11","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   89",",,7","  -78",",,7",,,,,,,,,"   78",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-03-12","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   89",",,7","  -83",",,7",,,,,,,,,"   22",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-03-13","46.231","-112.1138","1494.7","BOULDER, MT US","    8",",,7,1600",,,,,"   28",",,7"," -106",",,7",,,,,,,,,"  -44",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-03-14","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600",,,"  -44",",,7"," -172",",,7",,,,,,,,," -172",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-03-15","46.231","-112.1138","1494.7","BOULDER, MT US","   25",",,7,1600","   25",",,7,1600","   25",",,7,1600","  -44",",,7"," -200",",,7",,,,,,,,," -111",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-03-16","46.231","-112.1138","1494.7","BOULDER, MT US",,,"    0",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-03-17","46.231","-112.1138","1494.7","BOULDER, MT US",,,"    0",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-03-18","46.231","-112.1138","1494.7","BOULDER, MT US",,,"    0",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-03-19","46.231","-112.1138","1494.7","BOULDER, MT US",,,"    0",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-03-20","46.231","-112.1138","1494.7","BOULDER, MT US",,,"    0",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-03-21","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600",,,"   94",",,7"," -139",",,7",,,,,,,,,"   78",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-03-22","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600",,,"   89",",,7","  -39",",,7",,,,,,,,,"   83",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-03-23","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600",,,"  111",",,7","  -50",",,7",,,,,,,,,"  100",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-03-24","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600",,,"  100",",,7","  -83",",,7",,,,,,,,,"   33",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-03-25","46.231","-112.1138","1494.7","BOULDER, MT US","    8",",,7,1600",,,,,"   56",",,7","  -44",",,7",,,,,,,,,"   -6",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-03-26","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600",,,"   33",",,7","  -89",",,7",,,,,,,,,"   28",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-03-27","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"   39",",,7","  -28",",,7",,,,,,,,,"   28",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-03-28","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"   83",",,7","  -28",",,7",,,,,,,,,"   72",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-04-01","46.231","-112.1138","1494.7","BOULDER, MT US","   38",",,H,1600","   13",",,H,1600",,,"  117",",,H"," -117",",,H",,,,,,,,,"  -83",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-04-03","46.231","-112.1138","1494.7","BOULDER, MT US","   18",",,H,1600",,,,,"   39",",,H"," -144",",,H",,,,,,,,,"   33",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-04-04","46.231","-112.1138","1494.7","BOULDER, MT US","   13",",,H,1600","   13",",,H,1600",,,"   72",",,H","  -83",",,H",,,,,,,,,"   61",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-04-06","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,H,1600",,,,,"  139",",,H","  -39",",,H",,,,,,,,,"  122",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-04-08","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,H,1600","    0",",,H,1600",,,"  156",",,H","  -67",",,H",,,,,,,,,"  139",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-04-09","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,H,1600","    0",",,H,1600",,,"  172",",,H","  -50",",,H",,,,,,,,,"  167",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-04-12","46.231","-112.1138","1494.7","BOULDER, MT US","    3",",,H,1600","    0",",,H,1600",,,"  -44",",,H"," -122",",,H",,,,,,,,,"  -44",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-04-15","46.231","-112.1138","1494.7","BOULDER, MT US","   25",",,H,1600","   38",",,H,1600",,,"   56",",,H"," -133",",,H",,,,,,,,,"  -17",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-04-16","46.231","-112.1138","1494.7","BOULDER, MT US","   13",",,H,1600",,,,,"   17",",,H","  -61",",,H",,,,,,,,,"   17",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-04-17","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,H,1600","    0",",,H,1600",,,"  139",",,H","  -89",",,H",,,,,,,,,"  133",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-04-18","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,H,1600","    0",",,H,1600",,,"  144",",,H","  -56",",,H",,,,,,,,,"   83",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-04-19","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,H,1600","    0",",,H,1600",,,"  117",",,H","  -22",",,H",,,,,,,,,"  106",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-04-20","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,H,1600","    0",",,H,1600",,,"  156",",,H","  -44",",,H",,,,,,,,,"  156",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-04-21","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,H,1600","    0",",,H,1600",,,"  172",",,H","  -44",",,H",,,,,,,,,"  167",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-04-22","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,H,1600","    0",",,H,1600",,,"  172",",,H","  -22",",,H",,,,,,,,,"  156",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-04-23","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,H,1600","    0",",,H,1600",,,"  156",",,H","    6",",,H",,,,,,,,,"   94",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-04-24","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,H,1600","    0",",,H,1600",,,"  128",",,H","    6",",,H",,,,,,,,,"  117",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-04-25","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,H,1600","    0",",,H,1600",,,"  172",",,H","  -28",",,H",,,,,,,,,"  167",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-04-26","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,H,1600","    0",",,H,1600",,,"  172",",,H","  -17",",,H",,,,,,,,,"  161",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-04-27","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,H,1600","    0",",,H,1600",,,"  172",",,H","   28",",,H",,,,,,,,,"  150",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-04-28","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,H,1600","    0",",,H,1600",,,"  172",",,H","    6",",,H",,,,,,,,,"  167",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-04-29","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,H,1600","    0",",,H,1600",,,"  239",",,H","   33",",,H",,,,,,,,,"  239",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-04-30","46.231","-112.1138","1494.7","BOULDER, MT US","    8",",,H,1600","    0",",,H,1600",,,"  256",",,H","   83",",,H",,,,,,,,,"  150",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-05-01","46.231","-112.1138","1494.7","BOULDER, MT US","   38",",,H,1600","    0",",,H,1600","    0",",,H,1600","  172",",,H","    0",",,H",,,,,,,,,"  167",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-05-02","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,H,1600","    0",",,H,1600","    0",",,H,1600","  183",",,H","  -22",",,H",,,,,,,,,"  172",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-05-03","46.231","-112.1138","1494.7","BOULDER, MT US",,,,,,,,,,,,,,,,,,,"  117",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-05-04","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,H,1600","    0",",,H,1600","    0",",,H,1600","  128",",,H","  -44",",,H",,,,,,,,,"  122",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-05-05","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,H,1600","    0",",,H,1600","    0",",,H,1600","  172",",,H","  -28",",,H",,,,,,,,,"  172",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-05-06","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,H,1600","    0",",,H,1600","    0",",,H,1600","  172",",,H","    0",",,H",,,,,,,,,"   61",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-05-07","46.231","-112.1138","1494.7","BOULDER, MT US","   13",",,H,1600","    0",",,H,1600","    0",",,H,1600","  167",",,H","   17",",,H",,,,,,,,,"   83",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-05-08","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,H,1600","    0",",,H,1600","    0",",,H,1600","  117",",,H","  -39",",,H",,,,,,,,,"  111",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-05-09","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,H,1600","    0",",,H,1600","    0",",,H,1600","  139",",,H","   11",",,H",,,,,,,,,"  133",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-05-11","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,H,1600","    0",",,H,1600","    0",",,H,1600","  106",",,H","    0",",,H",,,,,,,,,"   28",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-05-12","46.231","-112.1138","1494.7","BOULDER, MT US","   13",",,H,1600","    0",",,H,1600","    0",",,H,1600","  128",",,H","   22",",,H",,,,,,,,,"  111",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-05-13","46.231","-112.1138","1494.7","BOULDER, MT US","   25",",,H,1600","    0",",,H,1600","    0",",,H,1600","  139",",,H","    6",",,H",,,,,,,,,"  133",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-05-14","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,H,1600","    0",",,H,1600","    0",",,H,1600","  156",",,H","   17",",,H",,,,,,,,,"  150",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-05-15","46.231","-112.1138","1494.7","BOULDER, MT US","   13",",,H,1600","    0",",,H,1600","    0",",,H,1600","  161",",,H","   44",",,H",,,,,,,,,"   94",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-05-16","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,H,1600","    0",",,H,1600","    0",",,H,1600","  156",",,H","  -22",",,H",,,,,,,,,"  150",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-05-18","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,H,1600","    0",",,H,1600","    0",",,H,1600","  267",",,H","   28",",,H",,,,,,,,,"  206",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-05-19","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,H,1600","    0",",,H,1600","    0",",,H,1600","  217",",,H","   89",",,H",,,,,,,,,"  200",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-05-20","46.231","-112.1138","1494.7","BOULDER, MT US","  114",",,H,1600","    0",",,H,1600","    0",",,H,1600","  200",",,H","  139",",,H",,,,,,,,,"  161",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-05-21","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,H,1600","    0",",,H,1600","    0",",,H,1600","  183",",,H","   72",",,H",,,,,,,,,"  172",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-05-22","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,H,1600","    0",",,H,1600","    0",",,H,1600","  172",",,H","    6",",,H",,,,,,,,,"  161",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-05-23","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,H,1600","    0",",,H,1600","    0",",,H,1600","  161",",,H","    0",",,H",,,,,,,,,"  100",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-05-27","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,H,1600","    0",",,H,1600","    0",",,H,1600","  222",",,H","   -6",",,H",,,,,,,,,"  217",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-05-28","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,H,1600","    0",",,H,1600","    0",",,H,1600","  222",",,H","   56",",,H",,,,,,,,,"  211",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2020-05-29","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,H,1600","    0",",,H,1600","    0",",,H,1600","  233",",,H","   78",",,H",,,,,,,,,"  228",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
