"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","SN02","SN02_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SX02","SX02_ATTRIBUTES","SX32","SX32_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00013761","2019-08-14","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  350",",,7","  239",",,7",,,,,,,"  424",",,7,",,,,,,,,,,,"  244",",,7,0700",,,,,"  300",",,7",,,"  389",",,7",,,,,,,,,,
"USC00013761","2019-08-15","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  372",",,7","  233",",,7",,,,,,,"  826",",,7,",,,,,,,,,,,"  267",",,7,0700",,,,,"  294",",,7",,,"  383",",,7",,,,,,,,,,
"USC00013761","2019-08-16","31.3625","-85.3397","112.8","HEADLAND, AL US","   89",",,7,0700","    0",",,7","    0",",,7","  339",",,7","  228",",,7",,,,,,,"  792",",,7,",,,,,,,,,,,"  239",",,7,0700",,,,,"  278",",,7",,,"  361",",,7",,,,,,,,,,
"USC00013761","2019-08-19","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  361",",,7","  228",",,7",,,,,,,"  587",",,7,",,,,,,,,,,,"  233",",,7,0700",,,,,"  272",",,7",,,"  367",",,7",,,,,,,,,,
"USC00013761","2019-08-20","31.3625","-85.3397","112.8","HEADLAND, AL US","   23",",,7,0700","    0",",,7","    0",",,7","  333",",,7","  222",",,7",,,,,,,"  627",",,7,",,,,,,,,,,,"  233",",,7,0700",,,,,"  272",",,7",,,"  350",",,7",,,,,,,,,,
"USC00013761","2019-08-21","31.3625","-85.3397","112.8","HEADLAND, AL US","    8",",,7,0700","    0",",,7","    0",",,7","  311",",,7","  217",",,7",,,,,,,"  589",",,7,",,,,,,,,,,,"  228",",,7,0700",,,,,"  267",",,7",,,"  322",",,7",,,,,,,,,,
"USC00013761","2019-08-22","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  333",",,7","  217",",,7",,,,,,,"  541",",,7,",,,,,,,,,,,"  228",",,7,0700",,,,,"  261",",,7",,,"  350",",,7",,,,,,,,,,
"USC00013761","2019-08-23","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  344",",,7","  228",",,7",,,,,,,"  480",",,7,",,,,,,,,,,,"  239",",,7,0700",,,,,"  261",",,7",,,"  356",",,7",,,,,,,,,,
"USC00013761","2019-08-26","31.3625","-85.3397","112.8","HEADLAND, AL US","  163",",,7,0700","    0",",,7","    0",",,7","  356",",,7","  222",",,7",,,,,,,"  495",",,7,",,,,,,,,,,,"  228",",,7,0700",,,,,"  267",",,7",,,"  372",",,7",,,,,,,,,,
"USC00013761","2019-08-27","31.3625","-85.3397","112.8","HEADLAND, AL US","   99",",,7,0700","    0",",,7","    0",",,7","  289",",,7","  211",",,7",,,,,,,"  569",",,7,",,,,,,,,,,,"  217",",,7,0700",,,,,"  250",",,7",,,"  289",",,7",,,,,,,,,,
"USC00013761","2019-08-28","31.3625","-85.3397","112.8","HEADLAND, AL US","  259",",,7,0700","    0",",,7","    0",",,7","  267",",,7","  211",",,7",,,,,,,"  780",",,7,",,,,,,,,,,,"  217",",,7,0700",,,,,"  250",",,7",,,"  278",",,7",,,,,,,,,,
"USC00013761","2019-08-30","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  328",",,7","  183",",,7",,,,,,,"  655",",,7,",,,,,,,,,,,"  206",",,7,0700",,,,,"  239",",,7",,,"  344",",,7",,,,,,,,,,
"USC00013761","2019-09-03","31.3625","-85.3397","112.8","HEADLAND, AL US","  112",",,7,0700","    0",",,7","    0",",,7","  322",",,7","  206",",,7",,,,,,,"  572",",,7,",,,,,,,,,,,"  217",",,7,0700",,,,,"  244",",,7",,,"  344",",,7",,,,,,,,,,
"USC00013761","2019-09-04","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  333",",,7","  211",",,7",,,,,,,"  503",",,7,",,,,,,,,,,,"  217",",,7,0700",,,,,"  256",",,7",,,"  344",",,7",,,,,,,,,,
"USC00013761","2019-09-05","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  350",",,7","  217",",,7",,,,,,,"  455",",,7,",,,,,,,,,,,"  233",",,7,0700",,,,,"  261",",,7",,,"  350",",,7",,,,,,,,,,
"USC00013761","2019-09-06","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  350",",,7","  189",",,7",,,,,,,"  363",",,7,",,,,,,,,,,,"  189",",,7,0700",,,,,"  261",",,7",,,"  356",",,7",,,,,,,,,,
"USC00013761","2019-09-09","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  367",",,7","  194",",,7",,,,,,," 1102",",,7,",,,,,,,,,,,"  256",",,7,0700",,,,,"  261",",,7",,,"  356",",,7",,,,,,,,,,
"USC00013761","2019-09-10","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  356",",,7","  217",",,7",,,,,,,"  940",",,7,",,,,,,,,,,,"  222",",,7,0700",,,,,"  283",",,7",,,"  372",",,7",,,,,,,,,,
"USC00013761","2019-09-11","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  350",",,7","  222",",,7",,,,,,,"  876",",,7,",,,,,,,,,,,"  228",",,7,0700",,,,,"  278",",,7",,,"  367",",,7",,,,,,,,,,
"USC00013761","2019-09-12","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  339",",,7","  211",",,7",,,,,,,"  805",",,7,",,,,,,,,,,,"  217",",,7,0700",,,,,"  278",",,7",,,"  361",",,7",,,,,,,,,,
"USC00013761","2019-09-13","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  339",",,7","  200",",,7",,,,,,,"  732",",,7,",,,,,,,,,,,"  200",",,7,0700",,,,,"  278",",,7",,,"  372",",,7",,,,,,,,,,
"USC00013761","2019-09-16","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  344",",,7","  206",",,7",,,,,,,"  612",",,7,",,,,,,,,,,,"  217",",,7,0700",,,,,"  278",",,7",,,"  372",",,7",,,,,,,,,,
"USC00013761","2019-09-17","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  350",",,7","  217",",,7",,,,,,,"  465",",,7,",,,,,,,,,,,"  217",",,7,0700",,,,,"  278",",,7",,,"  367",",,7",,,,,,,,,,
"USC00013761","2019-09-18","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  378",",,7","  217",",,7",,,,,,,"  399",",,7,",,,,,,,,,,,"  228",",,7,0700",,,,,"  278",",,7",,,"  378",",,7",,,,,,,,,,
"USC00013761","2019-09-19","31.3625","-85.3397","112.8","HEADLAND, AL US","    3",",,7,0700","    0",",,7","    0",",,7","  378",",,7","  222",",,7",,,,,,,"  345",",,7,",,,,,,,,,,,"  228",",,7,0700",,,,,"  272",",,7",,,"  367",",,7",,,,,,,,,,
"USC00013761","2019-09-20","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  306",",,7","  172",",,7",,,,,,,"  320",",,7,",,,,,,,,,,,"  178",",,7,0700",,,,,"  256",",,7",,,"  350",",,7",,,,,,,,,,
"USC00013761","2019-09-23","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  322",",,7","  161",",,7",,,,,,," 1080",",,7,",,,,,,,,,,,"  194",",,7,0700",,,,,"  250",",,7",,,"  356",",,7",,,,,,,,,,
"USC00013761","2019-09-24","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  333",",,7","  189",",,7",,,,,,," 1054",",,7,",,,,,,,,,,,"  200",",,7,0700",,,,,"  256",",,7",,,"  372",",,7",,,,,,,,,,
"USC00013761","2019-09-25","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  361",",,7","  200",",,7",,,,,,,"  986",",,7,",,,,,,,,,,,"  211",",,7,0700",,,,,"  261",",,7",,,"  367",",,7",,,,,,,,,,
"USC00013761","2019-09-26","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  361",",,7","  211",",,7",,,,,,,"  925",",,7,",,,,,,,,,,,"  228",",,7,0700",,,,,"  272",",,7",,,"  372",",,7",,,,,,,,,,
"USC00013761","2019-09-27","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  372",",,7","  228",",,7",,,,,,,"  836",",,7,",,,,,,,,,,,"  233",",,7,0700",,,,,"  272",",,7",,,"  356",",,7",,,,,,,,,,
"USC00013761","2019-09-30","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  378",",,7","  206",",,7",,,,,,,"  665",",,7,",,,,,,,,,,,"  206",",,7,0700",,,,,"  267",",,7",,,"  361",",,7",,,,,,,,,,
"USC00013761","2019-10-01","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  356",",,7","  206",",,7",,,,,,,"  579",",,7,",,,,,,,,,,,"  217",",,7,0700",,,,,"  261",",,7",,,"  356",",,7",,,,,,,,,,
"USC00013761","2019-10-02","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  350",",,7","  206",",,7",,,,,,,"  498",",,7,",,,,,,,,,,,"  211",",,7,0700",,,,,"  272",",,7",,,"  350",",,7",,,,,,,,,,
"USC00013761","2019-10-03","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  344",",,7","  206",",,7",,,,,,,"  437",",,7,",,,,,,,,,,,"  211",",,7,0700",,,,,"  261",",,7",,,"  350",",,7",,,,,,,,,,
"USC00013761","2019-10-07","31.3625","-85.3397","112.8","HEADLAND, AL US","   23",",,7,0700","    0",",,7","    0",",,7","  367",",,7","  206",",,7",,,,,,,"  284",",,7,",,,,,,,,,,,"  206",",,7,0700",,,,,"  244",",,7",,,"  350",",,7",,,,,,,,,,
"USC00013761","2019-10-08","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  311",",,7","  194",",,7",,,,,,," 1168",",,7,",,,,,,,,,,,"  194",",,7,0700",,,,,"  300",",,7",,,"  317",",,7",,,,,,,,,,
"USC00013761","2019-10-09","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  328",",,7","  194",",,7",,,,,,," 1143",",,7,",,,,,,,,,,,"  200",",,7,0700",,,,,"  244",",,7",,,"  322",",,7",,,,,,,,,,
"USC00013761","2019-10-10","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  311",",,7","  167",",,7",,,,,,," 1135",",,7,",,,,,,,,,,,"  167",",,7,0700",,,,,"  239",",,7",,,"  328",",,7",,,,,,,,,,
"USC00013761","2019-10-11","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  306",",,7","  150",",,7",,,,,,," 1069",",,7,",,,,,,,,,,,"  183",",,7,0700",,,,,"  228",",,7",,,"  317",",,7",,,,,,,,,,
"USC00013761","2019-10-14","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  322",",,7","  156",",,7",,,,,,,"  927",",,7,",,,,,,,,,,,"  194",",,7,0700",,,,,"  222",",,7",,,"  306",",,7",,,,,,,,,,
"USC00013761","2019-10-15","31.3625","-85.3397","112.8","HEADLAND, AL US","  119",",,7,0700","    0",",,7","    0",",,7","  300",",,7","  189",",,7",,,,,,,"  993",",,7,",,,,,,,,,,,"  200",",,7,0700",,,,,"  239",",,7",,,"  317",",,7",,,,,,,,,,
"USC00013761","2019-10-16","31.3625","-85.3397","112.8","HEADLAND, AL US","  259",",,7,0700","    0",",,7","    0",",,7","  217",",,7","  200",",,7",,,,,,," 1097",",,7,",,,,,,,,,,,"  211",",,7,0700",,,,,"  228",",,7",,,"  250",",,7",,,,,,,,,,
"USC00013761","2019-10-17","31.3625","-85.3397","112.8","HEADLAND, AL US","    5",",,7,0700","    0",",,7","    0",",,7","  256",",,7","  100",",,7",,,,,,," 1024",",,7,",,,,,,,,,,,"  100",",,7,0700",,,,,"  178",",,7",,,"  256",",,7",,,,,,,,,,
"USC00013761","2019-10-18","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  222",",,7","  100",",,7",,,,,,," 1016",",,7,",,,,,,,,,,,"  117",",,7,0700",,,,,"  172",",,7",,,"  233",",,7",,,,,,,,,,
"USC00013761","2019-10-21","31.3625","-85.3397","112.8","HEADLAND, AL US","  498",",,7,0700","    0",",,7","    0",",,7","  250",",,7","  117",",,7",,,,,,," 1016",",,7,",,,,,,,,,,,"  172",",,7,0700",,,,,"  172",",,7",,,"  244",",,7",,,,,,,,,,
"USC00013761","2019-10-22","31.3625","-85.3397","112.8","HEADLAND, AL US","  112",",,7,0700","    0",",,7","    0",",,7","  283",",,7","  172",",,7",,,,,,," 1095",",,7,",,,,,,,,,,,"  217",",,7,0700",,,,,"  194",",,7",,,"  256",",,7",,,,,,,,,,
"USC00013761","2019-10-23","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  244",",,7","   94",",,7",,,,,,," 1041",",,7,",,,,,,,,,,,"  100",",,7,0700",,,,,"  150",",,7",,,"  239",",,7",,,,,,,,,,
"USC00013761","2019-10-24","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  222",",,7","   94",",,7",,,,,,," 1008",",,7,",,,,,,,,,,,"  100",",,7,0700",,,,,"  150",",,7",,,"  217",",,7",,,,,,,,,,
"USC00013761","2019-10-25","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  239",",,7","  100",",,7",,,,,,,"  968",",,7,",,,,,,,,,,,"  189",",,7,0700",,,,,"  150",",,7",,,"  222",",,7",,,,,,,,,,
"USC00013761","2019-10-28","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  283",",,7","  117",",,7",,,,,,,"  965",",,7,",,,,,,,,,,,"  122",",,7,0700",,,,,"  172",",,7",,,"  239",",,7",,,,,,,,,,
"USC00013761","2019-10-29","31.3625","-85.3397","112.8","HEADLAND, AL US","   10",",,7,0700","    0",",,7","    0",",,7","  267",",,7","  122",",,7",,,,,,,"  947",",,7,",,,,,,,,,,,"  194",",,7,0700",,,,,"  172",",,7",,,"  233",",,7",,,,,,,,,,
"USC00013761","2019-10-30","31.3625","-85.3397","112.8","HEADLAND, AL US","   56",",,7,0700","    0",",,7","    0",",,7","  222",",,7","  194",",,7",,,,,,," 1013",",,7,",,,,,,,,,,,"  217",",,7,0700",,,,,"  211",",,7",,,"  233",",,7",,,,,,,,,,
"USC00013761","2019-10-31","31.3625","-85.3397","112.8","HEADLAND, AL US","  109",",,7,0700","    0",",,7","    0",",,7","  239",",,7","  217",",,7",,,,,,," 1092",",,7,",,,,,,,,,,,"  239",",,7,0700",,,,,"  222",",,7",,,"  233",",,7",,,,,,,,,,
"USC00013761","2019-11-01","31.3625","-85.3397","112.8","HEADLAND, AL US","   48",",,7,0700","    0",",,7","    0",",,7","  278",",,7","   11",",,7",,,,,,,"  683",",,7,",,,,,,,,,,,"   17",",,7,0700",,,,,"  128",",,7",,,"  250",",,7",,,,,,,,,,
"USC00013761","2019-11-04","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  183",",,7","   17",",,7",,,,,,,"  607",",,7,",,,,,,,,,,,"  111",",,7,0700",,,,,"  117",",,7",,,"  183",",,7",,,,,,,,,,
"USC00013761","2019-11-05","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  211",",,7","  111",",,7",,,,,,,"  594",",,7,",,,,,,,,,,,"  183",",,7,0700",,,,,"  128",",,7",,,"  194",",,7",,,,,,,,,,
"USC00013761","2019-11-07","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  256",",,7","  144",",,7",,,,,,,"  572",",,7,",,,,,,,,,,,"  167",",,7,0700",,,,,"  172",",,7",,,"  222",",,7",,,,,,,,,,
"USC00013761","2019-11-08","31.3625","-85.3397","112.8","HEADLAND, AL US","  140",",,7,0700","    0",",,7","    0",",,7","  217",",,7","  139",",,7",,,,,,,"  696",",,7,",,,,,,,,,,,"  139",",,7,0700",,,,,"  178",",,7",,,"  211",",,7",,,,,,,,,,
"USC00013761","2019-11-11","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  194",",,7","   39",",,7",,,,,,,"  658",",,7,",,,,,,,,,,,"   72",",,7,0700",,,,,"  111",",,7",,,"  200",",,7",,,,,,,,,,
"USC00013761","2019-11-12","31.3625","-85.3397","112.8","HEADLAND, AL US","  122",",,7,0700","    0",",,7","    0",",,7","  239",",,7","   72",",,7",,,,,,,"  724",",,7,",,,,,,,,,,,"  111",",,7,0700",,,,,"  111",",,7",,,"  189",",,7",,,,,,,,,,
"USC00013761","2019-11-13","31.3625","-85.3397","112.8","HEADLAND, AL US","   13",",,7,0700","    0",",,7","    0",",,7","  111",",,7","  -33",",,7",,,,,,,"    0",",,7,",,,,,,,,,,,"  -17",",,7,0700",,,,,"   67",",,7",,,"  167",",,7",,,,,,,,,,
"USC00013761","2019-11-14","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  111",",,7","  -17",",,7",,,,,,,"  711",",,7,",,,,,,,,,,,"   56",",,7,0700",,,,,"   67",",,7",,,"  133",",,7",,,,,,,,,,
"USC00013761","2019-11-15","31.3625","-85.3397","112.8","HEADLAND, AL US","  147",",,7,0700","    0",",,7","    0",",,7","   94",",,7","   56",",,7",,,,,,,"  831",",,7,",,,,,,,,,,,"   72",",,7,0700",,,,,"   94",",,7",,,"  128",",,7",,,,,,,,,,
"USC00013761","2019-11-18","31.3625","-85.3397","112.8","HEADLAND, AL US","   23",",,7,0700","    0",",,7","    0",",,7","  194",",,7","   67",",,7",,,,,,,"  831",",,7,",,,,,,,,,,,"   83",",,7,0700",,,,,"  111",",,7",,,"  178",",,7",,,,,,,,,,
"USC00013761","2019-11-19","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  200",",,7","   50",",,7",,,,,,,"  820",",,7,",,,,,,,,,,,"   61",",,7,0700",,,,,"  111",",,7",,,"  178",",,7",,,,,,,,,,
"USC00013761","2019-11-20","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  206",",,7","   61",",,7",,,,,,,"  790",",,7,",,,,,,,,,,,"   67",",,7,0700",,,,,"  100",",,7",,,"  161",",,7",,,,,,,,,,
"USC00013761","2019-11-21","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  200",",,7","   61",",,7",,,,,,,"  762",",,7,",,,,,,,,,,,"   72",",,7,0700",,,,,"  100",",,7",,,"  161",",,7",,,,,,,,,,
"USC00013761","2019-11-22","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  206",",,7","   72",",,7",,,,,,,"  739",",,7,",,,,,,,,,,,"   89",",,7,0700",,,,,"   94",",,7",,,"  161",",,7",,,,,,,,,,
"USC00013761","2019-11-25","31.3625","-85.3397","112.8","HEADLAND, AL US","  107",",,7,0700","    0",",,7","    0",",,7","  256",",,7","   33",",,7",,,,,,,"  810",",,7,",,,,,,,,,,,"   39",",,7,0700",,,,,"  100",",,7",,,"  161",",,7",,,,,,,,,,
"USC00013761","2019-12-02","31.3625","-85.3397","112.8","HEADLAND, AL US","  178",",,7,0700","    0",",,7","    0",",,7","  267",",,7","   44",",,7",,,,,,,"  805",",,7,",,,,,,,,,,,"   50",",,7,0700",,,,,"  100",",,7",,,"  206",",,7",,,,,,,,,,
"USC00013761","2019-12-03","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  111",",,7","  -11",",,7",,,,,,,"  782",",,7,",,,,,,,,,,,"   -6",",,7,0700",,,,,"   78",",,7",,,"  139",",,7",,,,,,,,,,
"USC00013761","2019-12-04","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  122",",,7","   -6",",,7",,,,,,,"  772",",,7,",,,,,,,,,,,"   33",",,7,0700",,,,,"   72",",,7",,,"  139",",,7",,,,,,,,,,
"USC00013761","2019-12-05","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  178",",,7","   33",",,7",,,,,,,"  749",",,7,",,,,,,,,,,,"   56",",,7,0700",,,,,"   78",",,7",,,"  150",",,7",,,,,,,,,,
"USC00013761","2019-12-06","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  194",",,7","   50",",,7",,,,,,,"  726",",,7,",,,,,,,,,,,"   72",",,7,0700",,,,,"   83",",,7",,,"  156",",,7",,,,,,,,,,
"USC00013761","2019-12-09","31.3625","-85.3397","112.8","HEADLAND, AL US","   58",",,7,0700","    0",",,7","    0",",,7","  183",",,7","   72",",,7",,,,,,,"  747",",,7,",,,,,,,,,,,"  161",",,7,0700",,,,,"  100",",,7",,,"  178",",,7",,,,,,,,,,
"USC00013761","2019-12-10","31.3625","-85.3397","112.8","HEADLAND, AL US","    3",",,7,0700","    0",",,7","    0",",,7","  233",",,7","  156",",,7",,,,,,,"  732",",,7,",,,,,,,,,,,"  178",",,7,0700",,,,,"  161",",,7",,,"  194",",,7",,,,,,,,,,
"USC00013761","2019-12-11","31.3625","-85.3397","112.8","HEADLAND, AL US","  165",",,7,0700","    0",",,7","    0",",,7","  233",",,7","   72",",,7",,,,,,,"  869",",,7,",,,,,,,,,,,"   72",",,7,0700",,,,,"  128",",,7",,,"  200",",,7",,,,,,,,,,
"USC00013761","2019-12-12","31.3625","-85.3397","112.8","HEADLAND, AL US","    8",",,7,0700","    0",",,7","    0",",,7","  100",",,7","   67",",,7",,,,,,,"  848",",,7,",,,,,,,,,,,"   89",",,7,0700",,,,,"  100",",,7",,,"  128",",,7",,,,,,,,,,
"USC00013761","2019-12-13","31.3625","-85.3397","112.8","HEADLAND, AL US","  437",",,7,0700","    0",",,7","    0",",,7","   89",",,7","   56",",,7",,,,,,," 1016",",,7,",,,,,,,,,,,"   72",",,7,0700",,,,,"  100",",,7",,,"  117",",,7",,,,,,,,,,
"USC00013761","2019-12-16","31.3625","-85.3397","112.8","HEADLAND, AL US","  323",",,7,0700","    0",",,7","    0",",,7","  211",",,7","   50",",,7",,,,,,," 1085",",,7,",,,,,,,,,,,"   94",",,7,0700",,,,,"   94",",,7",,,"  161",",,7",,,,,,,,,,
"USC00013761","2019-12-17","31.3625","-85.3397","112.8","HEADLAND, AL US","  457",",,7,0700","    0",",,7","    0",",,7","  239",",,7","   94",",,7",,,,,,," 1041",",,7,",,,,,,,,,,,"  194",",,7,0700",,,,,"  117",",,7",,,"  183",",,7",,,,,,,,,,
"USC00013761","2019-12-18","31.3625","-85.3397","112.8","HEADLAND, AL US","   71",",,7,0700","    0",",,7","    0",",,7","  200",",,7","    0",",,7",,,,,,," 1100",",,7,",,,,,,,,,,,"    0",",,7,0700",,,,,"   61",",,7",,,"  161",",,7",,,,,,,,,,
"USC00013761","2019-12-19","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","   94",",,7","  -11",",,7",,,,,,,"    0",",,7,",,,,,,,,,,,"   -6",",,7,0700",,,,,"   56",",,7",,,"  122",",,7",,,,,,,,,,
"USC00013761","2019-12-20","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  117",",,7","   -6",",,7",,,,,,," 1054",",,7,",,,,,,,,,,,"   33",",,7,0700",,,,,"   56",",,7",,,"  128",",,7",,,,,,,,,,
"USC00013761","2020-01-06","31.3625","-85.3397","112.8","HEADLAND, AL US"," 1257",",S,7,0700","    0",",,7","    0",",,7",,,"   11",",,7",,,,,,," 1054",",,7,",,,,,,,,,,,"   56",",,7,0700",,,,,"   61",",,7",,,"  222",",,7",,,,,,,,,,
"USC00013761","2020-01-07","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  194",",,7","   56",",,7",,,,,,," 1054",",,7,",,,,,,,,,,,"  117",",,7,0700",,,,,"   89",",,7",,,"  161",",,7",,,,,,,,,,
"USC00013761","2020-01-08","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  167",",,7","   17",",,7",,,,,,," 1026",",,7,",,,,,,,,,,,"   22",",,7,0700",,,,,"   78",",,7",,,"  150",",,7",,,,,,,,,,
"USC00013761","2020-01-09","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  167",",,7","   22",",,7",,,,,,," 1008",",,7,",,,,,,,,,,,"   50",",,7,0700",,,,,"   44",",,7",,,"  150",",,7",,,,,,,,,,
"USC00013761","2020-01-10","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  194",",,7","   39",",,7",,,,,,,"  983",",,7,",,,,,,,,,,,"  144",",,7,0700",,,,,"   72",",,7",,,"  139",",,7",,,,,,,,,,
"USC00013761","2020-01-13","31.3625","-85.3397","112.8","HEADLAND, AL US","  196",",,7,0700","    0",",,7","    0",",,7","  233",",,7","  128",",,7",,,,,,," 1107",",,7,",,,,,,,,,,,"  200",",,7,0700",,,,,"  122",",,7",,,"  200",",,7",,,,,,,,,,
"USC00013761","2020-01-14","31.3625","-85.3397","112.8","HEADLAND, AL US","   10",",,7,0700","    0",",,7","    0",",,7","  244",",,7","  178",",,7",,,,,,," 1100",",,7,",,,,,,,,,,,"  189",",,7,0700",,,,,"  183",",,7",,,"  211",",,7",,,,,,,,,,
